Control	Tratamiento	Grupo
1,702696167	6,227617453	A17
1,746303934	6,689334097	A17
-2,887212331	4,358558269	A17
-4,991844196	3,74300714	A17
-1,225176891	4,937584583	A17
1,340241761	7,59524286	A17
1,385446492	2,454597181	A17
1,977535468	6,290403709	A17
0,419726832	6,24694508	A17
-0,098156804	6,471601559	A17
-0,915783359	7,988040215	A17
-2,087370528	6,946820094	A17
-0,389682033	3,713509174	A17
-3,122418108	4,247630362	A17
-0,569463102	2,110487633	A17
0,402869209	2,813877547	A17
-1,51531917	6,747100937	A17
-0,447071676	0,611910104	A17
1,942140193	10,41273525	A17
1,320613832	6,275600119	A17
-1,76886714	4,791782475	A17
4,281560996	6,607352696	A17
1,793394899	3,137075624	A17
-1,499781818	5,680802598	A17
-1,064514486	4,534888511	A17
-0,696933616	4,68108694	A17
0,281580622	3,925182197	A17
0,031649079	7,830973288	A17
5,161986284	-0,354061477	A17
-0,5359712	7,009267231	A17
-2,161003522	2,099406424	A17
-2,677050518	4,277166598	A17
0,780278835	5,034648411	A17
0,972216721	3,651843747	A17
-0,757387978	5,562385102	A17
0,163024637	5,026527145	A17
2,334785955	5,595699574	A17
3,153121342	2,303142323	A17
2,877134149	3,042897852	A17
4,469084701	7,107537229	A17
0,081476251	6,170666833	A17
1,510510871	5,718741545	A17
-0,795907276	4,577060027	A17
-0,193219153	7,152328439	A17
1,511798743	5,300780627	A17
5,102293586	4,519835086	A17
-2,702782126	8,004496996	A17
0,438051049	2,491557888	A17
-0,020098394	5,5255299	A17
0,626645993	8,693155735	A17
3,78550945	3,618346113	A17
-2,420258883	6,922713878	A17
-1,178966297	8,505884154	A17
1,921046331	6,191116915	A17
-1,483980826	5,788766736	A17
-2,80077034	6,884725256	A17
0,366616487	5,374985271	A17
2,886559795	5,12636909	A17
2,02945574	3,450965955	A17
-2,892246665	8,110539731	A17
-0,76292961	5,439884533	A17
0,142167052	6,488587457	A17
-2,227774077	3,919086005	A17
0,89745717	-1,044980976	A17
2,340126689	4,804805258	A17
-0,102919555	3,221773497	A17
-4,726623173	7,708064223	A17
-3,804400055	5,859203363	A17
3,664530118	3,737398894	A17
2,710734948	6,197573932	A17
1,415606719	7,553198779	A17
-0,816045852	3,086052756	A17
-1,839264356	5,947341657	A17
1,019934342	6,582648317	A17
3,427584898	4,595365552	A17
0,525327922	5,944879909	A17
-2,353525268	4,488028483	A17
1,144995652	6,657689436	A17
-1,991229437	8,159642773	A17
-0,409035901	3,732651938	A17
-0,139262037	4,790170697	A17
1,979437537	4,498545404	A17
-0,390321905	2,547176355	A17
7,283440791	3,181014411	A17
0,319103761	5,898717765	A17
2,317130907	5,146895392	A17
-2,091711948	6,958974421	A17
-0,643312592	3,09583313	A17
-3,01028824	6,453053731	A17
0,341549406	0,05573332	A17
4,396501504	4,306193341	A17
-0,158794475	5,730711322	A17
2,729005975	4,475437746	A17
0,129715449	5,983270121	A17
2,090060057	3,14324366	A17
1,204149697	0,059279821	A17
-0,388423284	6,838763731	A17
-0,968440312	6,028473181	A17
5,330240047	4,332913097	A17
-2,086558127	5,312998763	A18
-4,791168297	5,52185919	A18
0,270993594	7,369424701	A18
1,803324435	6,024090881	A18
0,813093784	0,580286555	A18
1,305721699	5,595137638	A18
-0,986914384	5,799202098	A18
-6,403408862	7,462912561	A18
1,395577437	6,282952788	A18
-0,777078935	2,505075353	A18
-1,996439894	8,657426777	A18
-4,48807091	5,956491862	A18
0,644458033	2,750247882	A18
-0,859004031	6,157016754	A18
1,47466928	6,372214293	A18
2,506006482	1,530001182	A18
-1,982599838	5,332716551	A18
-2,181386968	7,207879892	A18
0,604716173	3,826714586	A18
1,801809929	4,113522406	A18
1,242402743	7,656029014	A18
0,394507966	3,869931427	A18
2,615484815	3,445967207	A18
-0,102096764	5,799477745	A18
2,603268682	3,44172634	A18
2,096994296	3,690855447	A18
-0,99117845	10,58841718	A18
4,980025293	3,17427984	A18
-2,13454313	5,307459026	A18
-4,06795214	5,611705786	A18
0,133392757	4,975326578	A18
0,564677122	2,553120137	A18
-0,658990735	5,059113928	A18
-1,038832333	4,033770612	A18
0,001790821	5,40956678	A18
1,429732954	5,013245696	A18
2,272614383	3,615910149	A18
2,133331071	5,13676572	A18
1,125621726	5,728299785	A18
3,558148093	4,642473912	A18
1,59699469	8,241075677	A18
-1,0955824	3,967748912	A18
-2,268918888	10,21597574	A18
-0,566521207	2,154241159	A18
-0,224264033	7,039537227	A18
-3,527044065	4,533316817	A18
-0,033194131	7,537309738	A18
-1,024743629	6,546292815	A18
-0,706294729	5,42701311	A18
3,655804579	3,671220634	A18
-1,612146657	6,647284896	A18
-2,431368004	3,576408738	A18
-0,673248523	5,015989875	A18
-0,404498898	5,78234923	A18
0,224804195	6,296648387	A18
-4,137657506	3,728467746	A18
-2,185666373	5,048315229	A18
-2,156578819	3,431255954	A18
-0,209651446	7,409417094	A18
-2,255554786	0,544817064	A18
1,486833108	7,556452733	A18
-0,95431532	4,352260383	A18
-2,5920179	7,070953127	A18
-1,707733878	4,063037787	A18
-3,112572355	7,74955851	A18
1,621514341	3,96169387	A18
1,78588949	3,540503328	A18
-0,302515546	6,086430748	A18
-0,676541661	2,072168268	A18
-4,012075845	4,539807298	A18
1,610905982	4,053321086	A18
-2,379474587	4,288801175	A18
-0,544610747	3,618808315	A18
-1,877667646	5,517899469	A18
-4,400522058	9,198043017	A18
-2,934821547	6,666596847	A18
-2,684852944	2,401374012	A18
-0,641456271	6,80254007	A18
2,816342491	5,342472823	A18
-0,970485824	5,156680205	A18
-4,796574229	6,21479203	A18
-3,083277164	6,823281628	A18
0,439703029	6,172527571	A18
-1,408986586	1,78333619	A18
-1,115343873	1,277054582	A18
0,26222051	1,865519114	A18
-4,814091751	7,074621402	A18
-3,928914378	9,718498408	A18
-1,684706264	3,981301778	A18
0,339556801	4,106261357	A18
-1,748831445	3,175297692	A18
0,260908341	4,437125363	A18
-2,319429251	3,409897574	A18
-3,934969035	4,12983367	A18
-1,908439045	7,349672421	A18
-0,729810456	5,129058427	A18
-2,026811333	5,91602981	A18
-2,295437234	3,15303425	A18
-3,852868361	3,711155287	A18
-2,243228992	8,081804484	A18
-1,257586799	8,781718948	A19
1,163231491	6,164268888	A19
-2,297506505	7,00220061	A19
-3,761333038	4,617802001	A19
-2,850620261	4,799395901	A19
-2,983908132	4,954165664	A19
-2,836334469	5,3855074	A19
-2,108662844	5,43422884	A19
2,10217177	4,414228185	A19
2,524305067	3,289416071	A19
2,414419246	4,053439627	A19
-0,854997869	4,663058556	A19
-0,710481355	2,876021461	A19
2,437732241	6,887322191	A19
-0,423710353	4,693475758	A19
2,40341498	1,562739543	A19
-0,204411029	5,431706412	A19
0,113311258	1,753439597	A19
-0,839051243	3,099843293	A19
0,600401396	3,639133493	A19
3,573545879	3,49882791	A19
-5,426413484	2,603760465	A19
3,594193254	5,160737483	A19
1,141181246	7,058052268	A19
-0,462225327	2,290526059	A19
3,378031087	6,706402358	A19
0,083633313	5,43116214	A19
-3,096704285	4,389403248	A19
3,427301844	5,922688856	A19
-1,790659774	-0,238714937	A19
0,664456627	5,887841912	A19
-1,098261516	7,586664595	A19
-3,171135973	5,801255749	A19
-2,814535749	4,688494519	A19
-1,721725073	3,377738342	A19
-0,420965053	4,103965144	A19
4,023743014	4,678405321	A19
-0,550156011	3,687592043	A19
6,699098011	4,495871727	A19
-1,159749457	4,50591372	A19
-0,86365776	1,478457612	A19
1,642365761	3,499617579	A19
1,596826103	7,149628901	A19
0,545971089	7,143664992	A19
4,487070307	6,071083254	A19
2,374012731	6,597893018	A19
3,030157627	7,342442863	A19
-1,724865626	2,686817267	A19
-0,337190109	0,302209384	A19
-2,926190942	8,498629233	A19
-2,578637862	5,517438492	A19
0,106728804	5,250106032	A19
-2,53837139	4,720849139	A19
0,071626203	4,383070576	A19
-0,194637812	8,03559	A19
0,869644615	4,567417209	A19
0,867290279	3,007615083	A19
0,919440993	4,606868248	A19
3,103072136	6,997623872	A19
-0,246630048	3,537330408	A19
1,235542169	7,489527819	A19
3,32471265	2,487932649	A19
-1,02228492	3,104245858	A19
1,417944794	4,531871175	A19
-0,036916122	4,778050547	A19
2,982669119	2,046499038	A19
-2,152044295	4,520433376	A19
-0,728111904	5,084566046	A19
3,20466464	3,494549079	A19
-2,486036098	4,64282167	A19
2,35116272	2,37356912	A19
-1,82522511	6,405805118	A19
0,424590328	7,538052276	A19
-0,457712498	6,133474525	A19
2,285959917	5,574260423	A19
-1,882411977	0,464926823	A19
1,340301117	3,729165145	A19
-1,696680006	6,290659991	A19
1,194176655	6,038418811	A19
0,317119589	7,15970102	A19
0,863469875	6,575809024	A19
2,134070273	3,206050342	A19
2,491617337	6,934769956	A19
2,763085447	4,968393352	A19
1,172198444	9,513197902	A19
-0,343603528	2,247312057	A19
-1,343726988	7,496360359	A19
0,587458064	5,35422143	A19
0,840547442	7,27060393	A19
2,143823499	4,292355844	A19
1,715202293	5,604741048	A19
-3,527233579	4,137829234	A19
-0,595422535	1,258402035	A19
-2,661306968	5,137947229	A19
2,512928181	5,968299405	A19
-1,516230509	4,697344495	A19
2,32711062	5,153338589	A19
0,30053865	7,581575465	A19
-0,976438552	5,304742956	A19
-1,357237586	4,08785137	A19
0,513583726	6,30440002	A2
-4,247831252	2,341395466	A2
2,769640023	3,759364642	A2
0,921519975	6,380092564	A2
-1,036377909	3,142614446	A2
2,506365431	2,319946375	A2
-0,998561505	3,703976642	A2
-2,833696352	2,532043125	A2
-2,354091612	5,036084941	A2
2,544129802	5,284755085	A2
-1,543642167	8,360205727	A2
-1,975175391	7,449343819	A2
0,85351846	7,354535387	A2
1,902768692	5,797510942	A2
0,406565902	5,79647365	A2
0,766883655	3,723352405	A2
-0,938339539	2,27108876	A2
2,225437353	7,155224175	A2
-1,301930647	4,584318291	A2
1,713518934	6,199663039	A2
-1,899786603	5,6138998	A2
3,810991728	4,900757538	A2
1,69531189	1,838664069	A2
1,384761581	1,961272298	A2
3,727539626	6,471343173	A2
2,045982825	2,683687411	A2
2,159678902	4,241547843	A2
0,832144337	4,698263161	A2
-1,167317102	7,670113611	A2
-1,731583905	9,281688103	A2
0,338165989	5,286925558	A2
0,795776794	10,62036762	A2
-0,40727068	7,718432847	A2
4,318261634	4,8930408	A2
-1,671873622	3,978462867	A2
-6,344028825	6,699711013	A2
-5,250258042	5,310132126	A2
-0,77028988	6,95358076	A2
0,402961541	4,978278843	A2
-1,500963963	5,527043811	A2
-1,017753162	2,427612472	A2
0,442613768	3,91118457	A2
2,567487366	5,153720232	A2
-0,139997739	2,676391017	A2
-1,100162041	5,611043143	A2
0,233387224	5,570129208	A2
3,051242419	1,895925236	A2
-1,086847525	4,375899131	A2
2,712592275	7,162799434	A2
-0,933107694	5,003123352	A2
-1,647836797	1,426020898	A2
-0,047781372	3,246681231	A2
0,567923069	7,583256535	A2
-3,049725936	5,191054667	A2
1,339892724	5,473925911	A2
-0,288671217	4,688552917	A2
-0,802189137	6,291981905	A2
0,409040176	6,65254884	A2
1,783796463	5,84634238	A2
-2,507512029	7,255147347	A2
-0,590644663	4,268761639	A2
-1,668948997	5,4395534	A2
1,083664843	3,852128996	A2
-3,305956968	3,600543336	A2
0,839639496	3,917464517	A2
-0,892602643	4,083734897	A2
-3,714010261	1,727928249	A2
0,694133463	8,863483128	A2
1,655873691	5,531425488	A2
1,741556063	4,466698373	A2
-0,128821663	5,557772687	A2
-0,036932959	3,990893724	A2
1,684854746	2,803470058	A2
2,058919147	3,734241832	A2
-1,223389917	3,965221222	A2
0,632944829	5,380495458	A2
-2,017341225	5,665345132	A2
-1,471121429	3,458710728	A2
-0,912787806	4,06876812	A2
-0,004670121	4,509604506	A2
-0,338408021	7,596336523	A2
-0,742801007	5,270986811	A2
2,124163273	1,66994779	A2
3,259240323	2,323591712	A2
-2,162610164	2,448926755	A2
-0,12683013	5,448555962	A2
-2,806834927	7,451975301	A2
-0,73352219	4,276481281	A2
-2,073278253	4,909766563	A2
1,450546059	4,450680337	A2
3,165064886	7,35895392	A2
1,593849922	8,599609338	A2
-2,962344801	8,446779494	A2
-3,621422611	5,927495276	A2
-0,96005815	3,187014038	A2
-1,30317231	3,110951789	A2
1,256518775	3,244745424	A2
-1,147311742	0,49728356	A2
-1,379479538	3,223681189	A2
3,243307209	4,81829732	A2
-0,678766693	9,334746907	A20
1,402412406	1,828133775	A20
-0,102205309	5,861351015	A20
-2,610533128	8,571014405	A20
3,343370742	7,287722871	A20
-1,650976228	4,449422532	A20
-0,072653014	5,738286801	A20
-2,192540337	4,807120959	A20
-0,760667427	7,432446468	A20
1,212334286	6,503273294	A20
0,73661602	6,658962154	A20
-1,66359827	3,655044186	A20
-1,436164623	4,952990529	A20
-1,836900344	6,311844023	A20
0,440866705	6,101101913	A20
3,03540527	7,413044891	A20
-3,648673888	6,870828985	A20
0,130751492	3,123104933	A20
-0,990952109	6,186769508	A20
-0,040560255	3,256101381	A20
2,638934394	7,54055467	A20
-1,262993845	8,507145934	A20
-1,021505243	5,273249051	A20
-0,360664211	9,455582923	A20
-1,856116042	6,439027434	A20
0,271477592	5,715290916	A20
1,473392589	6,825232591	A20
1,539717141	6,163594642	A20
0,442528555	4,143157869	A20
3,530900146	4,061943072	A20
-0,632541543	1,635978163	A20
0,060629557	4,98363023	A20
-0,195900526	7,576526365	A20
-0,309088003	5,430587149	A20
-2,367584413	5,656637803	A20
-0,690390197	6,432511898	A20
3,450124663	7,470338584	A20
-1,64796382	8,197854382	A20
3,152390264	7,045745685	A20
0,641712279	3,944624973	A20
-0,578899884	4,485457498	A20
2,914352335	0,785714406	A20
-1,869209834	7,635890099	A20
-2,478203044	8,891368925	A20
1,839032552	5,949687287	A20
2,865558761	4,732387932	A20
0,204035918	6,427976987	A20
-1,354417081	8,62583507	A20
-0,136604146	5,880803275	A20
-0,863374896	4,525611556	A20
1,440445612	1,121958904	A20
-2,069656294	4,360004162	A20
-1,065058484	7,137147545	A20
-1,540616442	5,172606512	A20
-1,064209581	4,233036693	A20
0,917267538	3,386898391	A20
-2,22739223	7,871079159	A20
-4,285068193	1,959200356	A20
0,284361254	2,689159813	A20
5,030054337	5,250969862	A20
-3,20073793	4,05660165	A20
-2,485771784	2,265990325	A20
0,19624873	2,756957267	A20
-1,025734877	6,204096421	A20
-1,8465006	2,287212435	A20
1,732721424	3,167621593	A20
-2,170964141	5,703974001	A20
3,721207323	5,258546755	A20
0,36477336	2,388043475	A20
-1,231682052	9,402712284	A20
-1,212168105	4,746623416	A20
0,208446146	5,134558298	A20
0,701923339	6,697821341	A20
-3,341336092	7,037039585	A20
-0,11733393	4,85937642	A20
3,899177637	2,867916836	A20
-3,806446247	2,68861124	A20
3,894222572	6,611364836	A20
-0,544001086	9,209380059	A20
-2,002561602	6,915542054	A20
2,053814722	4,754209572	A20
0,103837082	7,657075264	A20
0,804497237	5,155011384	A20
-0,36236347	6,123455009	A20
2,133132583	3,871490163	A20
2,861713404	2,798113929	A20
1,388582147	5,334872792	A20
0,818184014	5,829940486	A20
-1,642495708	5,103582585	A20
-0,814359128	5,873573377	A20
0,556309799	4,649974858	A20
0,556533255	7,005687699	A20
-0,362841568	4,416202798	A20
1,957317999	11,20169189	A20
-0,844824739	3,331515348	A20
0,172797709	4,200149185	A20
-1,385753724	6,353120781	A20
1,491272282	0,545751847	A20
-0,794572425	5,129233991	A20
-0,547881006	3,503821094	A20
0,980954111	8,248992493	A21
0,390017697	3,414452911	A21
1,176716103	5,664536194	A21
1,594136715	0,553312664	A21
-1,642822383	3,113034525	A21
0,410569821	3,886655989	A21
-1,49997388	4,463767696	A21
1,328012644	5,061967503	A21
2,613886308	4,450396421	A21
2,568186689	4,440190105	A21
1,118844435	4,040565091	A21
2,991471938	4,750328534	A21
-0,467724375	1,602458067	A21
2,114281022	3,628636973	A21
-2,089515119	5,168299019	A21
-0,53852021	5,306875988	A21
1,100090255	6,375901508	A21
-1,807612204	6,977079801	A21
0,722232758	5,168608541	A21
4,701092591	8,24092875	A21
-2,159938387	3,619908676	A21
1,170558136	6,560649218	A21
1,11038341	4,942161201	A21
-0,269412688	6,19374676	A21
1,059656837	3,301657865	A21
-1,095959358	6,64911983	A21
-0,482454155	6,166828434	A21
-0,591637476	4,940614094	A21
0,991962338	7,348490102	A21
1,893474169	4,869640047	A21
2,895189786	3,921054785	A21
-3,451105899	3,629748662	A21
-3,314282942	5,720052412	A21
-0,88644035	7,237452481	A21
-0,382616698	5,128867579	A21
0,014296083	5,001194925	A21
-1,276348456	3,485026877	A21
1,210018902	6,662131777	A21
0,120493442	3,38704329	A21
1,309781171	6,517614119	A21
1,184223385	7,10674745	A21
-0,128201086	8,593654419	A21
2,244976018	7,834349948	A21
-0,845847853	2,903020579	A21
2,372514873	1,00198557	A21
-1,259701103	6,870218446	A21
2,814106856	3,707282671	A21
0,414791543	1,529843952	A21
-1,153466992	3,655914955	A21
-0,701980293	8,064749594	A21
-1,62544647	6,884598825	A21
0,353809314	11,29729355	A21
1,976403715	3,078024224	A21
2,691876501	2,636115299	A21
-2,578701638	4,501617794	A21
0,598081748	5,958204711	A21
-0,075648895	6,893495604	A21
0,517272759	5,018258068	A21
-3,686974968	7,340229401	A21
4,381172084	1,871528331	A21
-1,712729377	1,626572661	A21
0,295452384	5,815928938	A21
-0,483244155	4,784866779	A21
-1,803570115	6,348760783	A21
-2,383324535	1,419739342	A21
1,231277446	4,352255921	A21
-2,191408888	8,4174488	A21
3,910471992	4,9094858	A21
0,969964658	4,091719548	A21
0,671442026	4,346659527	A21
-2,335252498	6,015918217	A21
2,178506198	7,573381066	A21
-1,669724468	2,520522314	A21
2,429192229	4,287934166	A21
3,943871322	7,924402899	A21
-4,83099405	6,333593287	A21
-2,527897646	6,786570628	A21
-0,649372705	5,517257453	A21
-0,747238667	7,702120308	A21
-0,24741409	3,62186007	A21
-4,154135858	5,304662277	A21
-3,15576813	2,803669094	A21
3,038638707	4,288233301	A21
1,026552133	3,340576234	A21
-2,374179218	6,217059313	A21
1,332637545	7,505973968	A21
-0,693790095	2,767776671	A21
0,956456332	6,536315044	A21
1,677760134	5,373131185	A21
0,627234608	1,936821868	A21
1,113623518	5,476961953	A21
1,92912605	4,700699024	A21
-0,60552922	4,344010179	A21
-1,408496769	2,968578803	A21
2,688461886	7,871722895	A21
-3,831597893	7,512232269	A21
-3,741008122	4,349671309	A21
-2,788616335	5,99138173	A21
3,935669347	7,731189631	A21
0,259774612	2,570552442	A21
1,829947822	8,692041068	A22
-2,276813064	5,50933528	A22
-2,267290972	6,380938946	A22
-0,204746394	5,399763619	A22
-3,185207991	6,598184004	A22
-0,151128722	3,953220144	A22
-3,957338654	3,863580758	A22
2,425323209	8,677079905	A22
2,383202677	6,639266493	A22
-0,687054696	0,943442178	A22
0,335502814	6,465988115	A22
2,056093312	4,558825294	A22
-1,495560036	3,069322187	A22
0,725308361	4,378951958	A22
-2,148970061	3,344639702	A22
0,232568751	3,367600134	A22
2,606796295	6,814290466	A22
2,17851352	7,726424957	A22
-0,671834011	0,765996422	A22
-0,384324927	2,810665934	A22
-0,617160295	3,155765801	A22
1,870188853	5,248769917	A22
-0,148439027	4,155936166	A22
-1,230005323	0,174500395	A22
0,596267905	3,886054469	A22
-0,732509137	2,149052008	A22
-0,495525165	3,004609268	A22
2,982014956	4,378711807	A22
0,309067821	3,396723031	A22
4,3869217	4,526038812	A22
-2,095853294	1,910894635	A22
-1,065001376	4,235178737	A22
2,16883924	5,098305846	A22
-2,019511681	8,37343184	A22
0,964711783	6,819348221	A22
-3,647298825	4,89992286	A22
0,818274282	7,710841163	A22
0,726542422	5,336218157	A22
-1,931887066	4,624005969	A22
2,308200478	6,799608043	A22
2,239745297	2,862004966	A22
-0,590442143	3,688358407	A22
2,506885668	7,659489275	A22
-0,575235529	11,76489426	A22
-1,801933386	5,537413969	A22
1,669138323	3,627738029	A22
-1,856814443	3,96175705	A22
1,972726292	6,171231637	A22
0,511586992	4,558848182	A22
-1,995058267	4,91612132	A22
-2,938059824	3,972527956	A22
1,951714602	8,748647183	A22
-4,116641101	5,093368618	A22
1,100542912	4,589720315	A22
0,904592091	4,705735028	A22
-0,387269684	7,815765126	A22
1,139391992	4,325942757	A22
1,991856683	7,795630724	A22
-1,371752477	6,216981157	A22
-2,8820049	7,629925717	A22
-2,064924535	3,689223218	A22
-1,425817643	4,369250699	A22
-1,062685476	5,928133886	A22
-2,320286476	6,835697486	A22
-1,020278943	3,454842703	A22
0,323455237	5,651287069	A22
4,519251019	3,474224501	A22
-1,57648661	5,910595594	A22
1,036126061	5,343875446	A22
-0,744323185	2,674849716	A22
-3,745830293	4,76635151	A22
-2,467608361	3,616302061	A22
2,896583518	4,454471935	A22
-1,785027387	1,680220896	A22
-1,903720082	4,25322583	A22
2,020205825	5,786775666	A22
1,982292232	4,162827634	A22
-2,21992127	5,290401735	A22
1,923061977	9,056572983	A22
0,552924478	4,070198593	A22
1,292442881	8,627830205	A22
-0,841529976	7,186834279	A22
-1,094148323	3,874314123	A22
0,378213781	6,587956583	A22
-1,661054139	4,722585506	A22
0,487107749	5,499430998	A22
0,174259728	2,076206986	A22
4,90904777	4,663059487	A22
-2,340658243	2,888173029	A22
0,064406131	6,588538269	A22
-1,106920013	4,061986882	A22
1,291268842	5,051299588	A22
1,980008223	3,192753138	A22
3,109513232	5,747237843	A22
-4,373037539	7,047692802	A22
